GitHub Repository,Filename,Language,Version,Created,Creator Tool,Creator Person,Creator Organization,Creator,Creator Comment,Spdx Version,Data Licence,Complience Ratio,Complience Reasoning,Complience Maxpoints,Package Idenification Ratio,Package Idenification Reasoning,Package Idenification Maxpoints,Package Version Ratio,Package Version Reasoning,Package Version Maxpoints,Package Licences Ratio,Package Licences Reconing,Package Licences Maxpoints,Createion info ratio,Creation Info Reasoning,Creation Info MaxPoints,Total Ratio,Total Reasoning,Total MaxPoints,Metadata Total Packages
fluxcd/source-controller,source-controller_0.25.3_sbom.spdx.json,Go,v0.25.3_source-controller_0.25.3_sbom.spdx.json,2022-06-06,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,8412017",84% have either purls (100%) or CPEs (84%),20,"0,98712444",,20,0,,20,1,,15,"0,7656653",,100,233
fluxcd/helm-controller,helm-controller_0.22.1_sbom.spdx.json,Go,v0.22.1_helm-controller_0.22.1_sbom.spdx.json,2022-06-07,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,79532164",79% have either purls (100%) or CPEs (79%),20,"0,98245615",,20,0,,20,1,,15,"0,75555557",,100,171
fluxcd/image-automation-controller,image-automation-controller_0.23.1_sbom.spdx.json,Go,v0.23.1_image-automation-controller_0.23.1_sbom.spdx.json,2022-06-07,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,8057554",80% have either purls (100%) or CPEs (80%),20,"0,9784173",,20,0,,20,1,,15,"0,75683457",,100,139
kluctl/kluctl,kluctl_v2.12.1_sbom.spdx.json,Go,v2.12.1_kluctl_v2.12.1_sbom.spdx.json,2022-06-07,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,8981481",89% have either purls (100%) or CPEs (89%),20,1,,20,0,,20,1,,15,"0,77962965",,100,216
fluxcd/source-controller,source-controller_0.25.4_sbom.spdx.json,Go,v0.25.4_source-controller_0.25.4_sbom.spdx.json,2022-06-07,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,8412017",84% have either purls (100%) or CPEs (84%),20,"0,98712444",,20,0,,20,1,,15,"0,7656653",,100,233
fluxcd/flux2,flux_0.31.1_sbom.spdx.json,Go,v0.31.1_flux_0.31.1_sbom.spdx.json,2022-06-08,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,86785716",86% have either purls (100%) or CPEs (86%),20,1,,20,0,,20,1,,15,"0,7735715",,100,280
fluxcd/image-automation-controller,image-automation-controller_0.23.2_sbom.spdx.json,Go,v0.23.2_image-automation-controller_0.23.2_sbom.spdx.json,2022-06-08,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,8057554",80% have either purls (100%) or CPEs (80%),20,"0,9784173",,20,0,,20,1,,15,"0,75683457",,100,139
fluxcd/image-reflector-controller,image-reflector-controller_0.19.1_sbom.spdx.json,Go,v0.19.1_image-reflector-controller_0.19.1_sbom.spdx.json,2022-06-08,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,821192",82% have either purls (100%) or CPEs (82%),20,"0,98013246",,20,0,,20,1,,15,"0,7602649",,100,151
fluxcd/kustomize-controller,kustomize-controller_0.26.1_sbom.spdx.json,Go,v0.26.1_kustomize-controller_0.26.1_sbom.spdx.json,2022-06-08,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,8318584",83% have either purls (100%) or CPEs (83%),20,"0,99557525",,20,0,,20,1,,15,"0,7654868",,100,226
fluxcd/source-controller,source-controller_0.25.5_sbom.spdx.json,Go,v0.25.5_source-controller_0.25.5_sbom.spdx.json,2022-06-08,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,8448276",84% have either purls (100%) or CPEs (84%),20,"0,98706895",,20,0,,20,1,,15,"0,7663793",,100,232
tomtom-international/vault-assessment-prometheus-exporter,sbom.spdx.json,Python,0.3.6_sbom.spdx.json,2022-06-08,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,1,100% have either purls (100%) or CPEs (100%),20,1,,20,0,,20,1,,15,"0,8",,100,46
anchore/grype,sbom.spdx.json,Go,v0.39.0_sbom.spdx.json,2022-06-09,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,8940737",89% have either purls (100%) or CPEs (89%),20,"0,9981335",,20,"0,00046663557",,20,1,,15,"0,77853477",,100,2143
tomtom-international/vault-assessment-prometheus-exporter,sbom.spdx.json,Python,0.3.7_sbom.spdx.json,2022-06-09,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,1,100% have either purls (100%) or CPEs (100%),20,1,,20,0,,20,1,,15,"0,8",,100,46
tomtom-international/vault-assessment-prometheus-exporter,sbom.spdx.json,Python,0.3.8_sbom.spdx.json,2022-06-09,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,1,100% have either purls (100%) or CPEs (100%),20,1,,20,0,,20,1,,15,"0,8",,100,48
kluctl/kluctl,kluctl_v2.12.2_sbom.spdx.json,Go,v2.12.2_kluctl_v2.12.2_sbom.spdx.json,2022-06-10,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,8981481",89% have either purls (100%) or CPEs (89%),20,1,,20,0,,20,1,,15,"0,77962965",,100,216
tomtom-international/vault-assessment-prometheus-exporter,sbom.spdx.json,Python,0.3.10_sbom.spdx.json,2022-06-10,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,1,100% have either purls (100%) or CPEs (100%),20,1,,20,0,,20,1,,15,"0,8",,100,48
tomtom-international/vault-assessment-prometheus-exporter,sbom.spdx.json,Python,0.3.11_sbom.spdx.json,2022-06-10,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,1,100% have either purls (100%) or CPEs (100%),20,1,,20,0,,20,1,,15,"0,8",,100,48
tomtom-international/vault-assessment-prometheus-exporter,sbom.spdx.json,Python,0.3.12_sbom.spdx.json,2022-06-10,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,1,100% have either purls (100%) or CPEs (100%),20,1,,20,0,,20,1,,15,"0,8",,100,48
tomtom-international/vault-assessment-prometheus-exporter,sbom.spdx.json,Python,0.3.9_sbom.spdx.json,2022-06-10,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,1,100% have either purls (100%) or CPEs (100%),20,1,,20,0,,20,1,,15,"0,8",,100,48
tomtom-international/vault-assessment-prometheus-exporter,sbom.spdx.json,Python,0.3.13_sbom.spdx.json,2022-06-13,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,1,100% have either purls (100%) or CPEs (100%),20,1,,20,0,,20,1,,15,"0,8",,100,48
tomtom-international/vault-assessment-prometheus-exporter,sbom.spdx.json,Python,0.3.14_sbom.spdx.json,2022-06-13,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,1,100% have either purls (100%) or CPEs (100%),20,1,,20,0,,20,1,,15,"0,8",,100,48
tomtom-international/vault-assessment-prometheus-exporter,sbom.spdx.json,Python,0.4.0_sbom.spdx.json,2022-06-13,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,1,100% have either purls (100%) or CPEs (100%),20,1,,20,0,,20,1,,15,"0,8",,100,48
sigstore/gitsign,gitsign_0.1.1_linux_amd64.rpm.sbom,Go,v0.1.1_gitsign_0.1.1_linux_amd64.rpm.sbom,2022-06-14,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,1,,15,"0,4",,100,0
sigstore/gitsign,gitsign_0.1.1_linux_arm64.rpm.sbom,Go,v0.1.1_gitsign_0.1.1_linux_arm64.rpm.sbom,2022-06-14,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,1,,15,"0,4",,100,0
sigstore/gitsign,gitsign_0.1.1_darwin_amd64.sbom,Go,v0.1.1_gitsign_0.1.1_darwin_amd64.sbom,2022-06-14,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,9047619",90% have either purls (100%) or CPEs (90%),20,"0,99206346",,20,0,,20,1,,15,"0,77936506",,100,126
sigstore/gitsign,gitsign_0.1.1_darwin_arm64.sbom,Go,v0.1.1_gitsign_0.1.1_darwin_arm64.sbom,2022-06-14,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,9047619",90% have either purls (100%) or CPEs (90%),20,"0,99206346",,20,0,,20,1,,15,"0,77936506",,100,126
sigstore/gitsign,gitsign_0.1.1_freebsd_amd64.sbom,Go,v0.1.1_gitsign_0.1.1_freebsd_amd64.sbom,2022-06-14,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,9047619",90% have either purls (100%) or CPEs (90%),20,"0,99206346",,20,0,,20,1,,15,"0,77936506",,100,126
sigstore/gitsign,gitsign_0.1.1_freebsd_arm64.sbom,Go,v0.1.1_gitsign_0.1.1_freebsd_arm64.sbom,2022-06-14,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,9047619",90% have either purls (100%) or CPEs (90%),20,"0,99206346",,20,0,,20,1,,15,"0,77936506",,100,126
sigstore/gitsign,gitsign_0.1.1_linux_amd64.sbom,Go,v0.1.1_gitsign_0.1.1_linux_amd64.sbom,2022-06-14,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,9047619",90% have either purls (100%) or CPEs (90%),20,"0,99206346",,20,0,,20,1,,15,"0,77936506",,100,126
sigstore/gitsign,gitsign_0.1.1_linux_arm64.sbom,Go,v0.1.1_gitsign_0.1.1_linux_arm64.sbom,2022-06-14,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,9047619",90% have either purls (100%) or CPEs (90%),20,"0,99206346",,20,0,,20,1,,15,"0,77936506",,100,126
sigstore/gitsign,gitsign.exe_0.1.1_windows_amd64.sbom,Go,v0.1.1_gitsign.exe_0.1.1_windows_amd64.sbom,2022-06-14,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,9055118",90% have either purls (100%) or CPEs (90%),20,"0,992126",,20,0,,20,1,,15,"0,7795276",,100,127
sigstore/gitsign,gitsign.exe_0.1.1_windows_arm64.sbom,Go,v0.1.1_gitsign.exe_0.1.1_windows_arm64.sbom,2022-06-14,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,9055118",90% have either purls (100%) or CPEs (90%),20,"0,992126",,20,0,,20,1,,15,"0,7795276",,100,127
kluctl/kluctl,kluctl_v2.12.3_sbom.spdx.json,Go,v2.12.3_kluctl_v2.12.3_sbom.spdx.json,2022-06-14,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,8981481",89% have either purls (100%) or CPEs (89%),20,1,,20,0,,20,1,,15,"0,77962965",,100,216
kubewarden/kubewarden-controller,kubewarden-controller.spdx,Go,v1.0.0-rc1_kubewarden-controller.spdx,2022-06-14,sigs.k8s.io/bom/pkg/spdx,,,,,SPDX-2.2,CC0-1.0,1,,25,0,0% have either purls (0%) or CPEs (0%),20,"0,9736842",,20,1,,20,1,,15,"0,79473686",,100,76
fluxcd/source-controller,source-controller_0.25.6_sbom.spdx.json,Go,v0.25.6_source-controller_0.25.6_sbom.spdx.json,2022-06-14,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,8448276",84% have either purls (100%) or CPEs (84%),20,"0,98706895",,20,0,,20,1,,15,"0,7663793",,100,232
kluctl/kluctl,kluctl_v2.12.4_sbom.spdx.json,Go,v2.12.4_kluctl_v2.12.4_sbom.spdx.json,2022-06-15,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,8981481",89% have either purls (100%) or CPEs (89%),20,1,,20,0,,20,1,,15,"0,77962965",,100,216
kubewarden/kubewarden-controller,kubewarden-controller.spdx,Go,v1.0.0-rc2_kubewarden-controller.spdx,2022-06-15,sigs.k8s.io/bom/pkg/spdx,,,,,SPDX-2.2,CC0-1.0,1,,25,0,0% have either purls (0%) or CPEs (0%),20,"0,9736842",,20,1,,20,1,,15,"0,79473686",,100,76
tomtom-international/vault-assessment-prometheus-exporter,sbom.spdx.json,Python,0.4.1_sbom.spdx.json,2022-06-15,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,1,100% have either purls (100%) or CPEs (100%),20,1,,20,0,,20,1,,15,"0,8",,100,48
anchore/grype,sbom.spdx.json,Go,v0.40.0_sbom.spdx.json,2022-06-17,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,8948587",89% have either purls (100%) or CPEs (89%),20,"0,9981473",,20,"0,0004631774",,20,1,,15,"0,77869385",,100,2159
tomtom-international/vault-assessment-prometheus-exporter,sbom.spdx.json,Python,0.5.0_sbom.spdx.json,2022-06-17,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,1,100% have either purls (100%) or CPEs (100%),20,1,,20,0,,20,1,,15,"0,8",,100,48
kubewarden/kubewarden-controller,kubewarden-controller.spdx,Go,v1.0.0-rc3_kubewarden-controller.spdx,2022-06-21,sigs.k8s.io/bom/pkg/spdx,,,,,SPDX-2.2,CC0-1.0,1,,25,0,0% have either purls (0%) or CPEs (0%),20,"0,9736842",,20,1,,20,1,,15,"0,79473686",,100,76
weaveworks/tf-controller,tf-controller_0.10.0-rc.1_sbom.spdx.json,Go,v0.10.0-rc.1_tf-controller_0.10.0-rc.1_sbom.spdx.json,2022-06-21,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,8050314",80% have either purls (100%) or CPEs (80%),20,"0,9937107",,20,0,,20,1,,15,"0,7597484",,100,159
weaveworks/tf-controller,tf-controller_0.10.0-rc.2_sbom.spdx.json,Go,v0.10.0-rc.2_tf-controller_0.10.0-rc.2_sbom.spdx.json,2022-06-21,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,8050314",80% have either purls (100%) or CPEs (80%),20,"0,9937107",,20,0,,20,1,,15,"0,7597484",,100,159
tomtom-international/vault-assessment-prometheus-exporter,sbom.spdx.json,Python,0.5.2_sbom.spdx.json,2022-06-21,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,1,100% have either purls (100%) or CPEs (100%),20,1,,20,0,,20,1,,15,"0,8",,100,48
fluxcd/image-automation-controller,image-automation-controller_0.23.3_sbom.spdx.json,Go,v0.23.3_image-automation-controller_0.23.3_sbom.spdx.json,2022-06-22,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,8057554",80% have either purls (100%) or CPEs (80%),20,"0,9784173",,20,0,,20,1,,15,"0,75683457",,100,139
kubewarden/kubewarden-controller,kubewarden-controller.spdx,Go,v1.0.0_kubewarden-controller.spdx,2022-06-22,sigs.k8s.io/bom/pkg/spdx,,,,,SPDX-2.2,CC0-1.0,1,,25,0,0% have either purls (0%) or CPEs (0%),20,"0,9736842",,20,1,,20,1,,15,"0,79473686",,100,76
kubewarden/kubewarden-controller,kubewarden-controller.spdx,Go,v1.0.0-rc4_kubewarden-controller.spdx,2022-06-22,sigs.k8s.io/bom/pkg/spdx,,,,,SPDX-2.2,CC0-1.0,1,,25,0,0% have either purls (0%) or CPEs (0%),20,"0,9736842",,20,1,,20,1,,15,"0,79473686",,100,76
fluxcd/source-controller,source-controller_0.25.7_sbom.spdx.json,Go,v0.25.7_source-controller_0.25.7_sbom.spdx.json,2022-06-22,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,8448276",84% have either purls (100%) or CPEs (84%),20,"0,98706895",,20,0,,20,1,,15,"0,7663793",,100,232
tomtom-international/vault-assessment-prometheus-exporter,sbom.spdx.json,Python,1.0.0_sbom.spdx.json,2022-06-22,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,1,100% have either purls (100%) or CPEs (100%),20,1,,20,0,,20,1,,15,"0,8",,100,48
weaveworks/tf-controller,tf-controller_0.10.0-rc.3_sbom.spdx.json,Go,v0.10.0-rc.3_tf-controller_0.10.0-rc.3_sbom.spdx.json,2022-06-23,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,8050314",80% have either purls (100%) or CPEs (80%),20,"0,9937107",,20,0,,20,1,,15,"0,7597484",,100,159
weaveworks/tf-controller,tf-controller_0.10.0-rc.4_sbom.spdx.json,Go,v0.10.0-rc.4_tf-controller_0.10.0-rc.4_sbom.spdx.json,2022-06-23,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,8050314",80% have either purls (100%) or CPEs (80%),20,"0,9937107",,20,0,,20,1,,15,"0,7597484",,100,159
tomtom-international/vault-assessment-prometheus-exporter,sbom.spdx.json,Python,1.0.1_sbom.spdx.json,2022-06-23,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,1,100% have either purls (100%) or CPEs (100%),20,1,,20,0,,20,1,,15,"0,8",,100,48
tomtom-international/vault-assessment-prometheus-exporter,sbom.spdx.json,Python,1.0.2_sbom.spdx.json,2022-06-23,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,1,100% have either purls (100%) or CPEs (100%),20,1,,20,0,,20,1,,15,"0,8",,100,48
fluxcd/flux2,flux_0.31.2_sbom.spdx.json,Go,v0.31.2_flux_0.31.2_sbom.spdx.json,2022-06-24,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,86785716",86% have either purls (100%) or CPEs (86%),20,1,,20,0,,20,1,,15,"0,7735715",,100,280
anchore/grype,sbom.spdx.json,Go,v0.40.1_sbom.spdx.json,2022-06-24,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,8948587",89% have either purls (100%) or CPEs (89%),20,"0,9981473",,20,"0,0004631774",,20,1,,15,"0,77869385",,100,2159
fluxcd/image-automation-controller,image-automation-controller_0.23.4_sbom.spdx.json,Go,v0.23.4_image-automation-controller_0.23.4_sbom.spdx.json,2022-06-24,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,8057554",80% have either purls (100%) or CPEs (80%),20,"0,9784173",,20,0,,20,1,,15,"0,75683457",,100,139
fluxcd/image-reflector-controller,image-reflector-controller_0.19.2_sbom.spdx.json,Go,v0.19.2_image-reflector-controller_0.19.2_sbom.spdx.json,2022-06-24,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,821192",82% have either purls (100%) or CPEs (82%),20,"0,98013246",,20,0,,20,1,,15,"0,7602649",,100,151
philips-labs/slsa-provenance-action,slsa-provenance_0.8.0_linux_amd64.tar.gz.sbom.json,Go,v0.8.0_slsa-provenance_0.8.0_linux_amd64.tar.gz.sbom.json,2022-06-24,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,9791667",97% have either purls (100%) or CPEs (97%),20,1,,20,0,,20,1,,15,"0,79583335",,100,48
philips-labs/slsa-provenance-action,slsa-provenance_0.8.0_linux_arm64.tar.gz.sbom.json,Go,v0.8.0_slsa-provenance_0.8.0_linux_arm64.tar.gz.sbom.json,2022-06-24,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,9791667",97% have either purls (100%) or CPEs (97%),20,1,,20,0,,20,1,,15,"0,79583335",,100,48
philips-labs/slsa-provenance-action,slsa-provenance_0.8.0_macOS_amd64.tar.gz.sbom.json,Go,v0.8.0_slsa-provenance_0.8.0_macOS_amd64.tar.gz.sbom.json,2022-06-24,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,9791667",97% have either purls (100%) or CPEs (97%),20,1,,20,0,,20,1,,15,"0,79583335",,100,48
philips-labs/slsa-provenance-action,slsa-provenance_0.8.0_macOS_arm64.tar.gz.sbom.json,Go,v0.8.0_slsa-provenance_0.8.0_macOS_arm64.tar.gz.sbom.json,2022-06-24,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,9791667",97% have either purls (100%) or CPEs (97%),20,1,,20,0,,20,1,,15,"0,79583335",,100,48
philips-labs/slsa-provenance-action,slsa-provenance_0.8.0_windows_amd64.zip.sbom.json,Go,v0.8.0_slsa-provenance_0.8.0_windows_amd64.zip.sbom.json,2022-06-24,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,97959185",97% have either purls (100%) or CPEs (97%),20,1,,20,0,,20,1,,15,"0,79591835",,100,49
philips-labs/slsa-provenance-action,slsa-provenance_0.8.0_windows_arm64.zip.sbom.json,Go,v0.8.0_slsa-provenance_0.8.0_windows_arm64.zip.sbom.json,2022-06-24,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,97959185",97% have either purls (100%) or CPEs (97%),20,1,,20,0,,20,1,,15,"0,79591835",,100,49
fluxcd/source-controller,source-controller_0.25.8_sbom.spdx.json,Go,v0.25.8_source-controller_0.25.8_sbom.spdx.json,2022-06-24,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,8448276",84% have either purls (100%) or CPEs (84%),20,"0,98706895",,20,0,,20,1,,15,"0,7663793",,100,232
tomtom-international/vault-assessment-prometheus-exporter,sbom.spdx.json,Python,1.0.3_sbom.spdx.json,2022-06-27,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,1,100% have either purls (100%) or CPEs (100%),20,1,,20,0,,20,1,,15,"0,8",,100,48
fluxcd/flux2,flux_0.31.3_sbom.spdx.json,Go,v0.31.3_flux_0.31.3_sbom.spdx.json,2022-06-29,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,86785716",86% have either purls (100%) or CPEs (86%),20,1,,20,0,,20,1,,15,"0,7735715",,100,280
fluxcd/kustomize-controller,kustomize-controller_0.26.2_sbom.spdx.json,Go,v0.26.2_kustomize-controller_0.26.2_sbom.spdx.json,2022-06-29,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,8318584",83% have either purls (100%) or CPEs (83%),20,"0,99557525",,20,0,,20,1,,15,"0,7654868",,100,226
fluxcd/source-controller,source-controller_0.25.9_sbom.spdx.json,Go,v0.25.9_source-controller_0.25.9_sbom.spdx.json,2022-06-29,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,8448276",84% have either purls (100%) or CPEs (84%),20,"0,98706895",,20,0,,20,1,,15,"0,7663793",,100,232
nyph-infosec/daggerboard,SPDX-DAGGERBOARD_v1-0-1-SBOM.spdx,JavaScript,v1.0.1_SPDX-DAGGERBOARD_v1-0-1-SBOM.spdx,2022-06-30,syft-0.38.0,,NYP,,,SPDX-2.2,CC0-1.0,1,,25,1,100% have either purls (100%) or CPEs (100%),20,1,,20,"0,3015873",,20,1,,15,"0,86031747",,100,126
kluctl/kluctl,kluctl_v2.12.5_sbom.spdx.json,Go,v2.12.5_kluctl_v2.12.5_sbom.spdx.json,2022-07-01,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,8981481",89% have either purls (100%) or CPEs (89%),20,1,,20,0,,20,1,,15,"0,77962965",,100,216
weaveworks/tf-controller,tf-controller_0.10.0-rc.5_sbom.spdx.json,Go,v0.10.0-rc.5_tf-controller_0.10.0-rc.5_sbom.spdx.json,2022-07-02,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,8050314",80% have either purls (100%) or CPEs (80%),20,"0,9937107",,20,0,,20,1,,15,"0,7597484",,100,159
weaveworks/tf-controller,tf-controller_0.10.0-rc.6_sbom.spdx.json,Go,v0.10.0-rc.6_tf-controller_0.10.0-rc.6_sbom.spdx.json,2022-07-03,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,8050314",80% have either purls (100%) or CPEs (80%),20,"0,9937107",,20,0,,20,1,,15,"0,7597484",,100,159
goreleaser/goreleaser,goreleaser_Darwin_arm64.tar.gz.sbom,Go,v1.10.0_goreleaser_Darwin_arm64.tar.gz.sbom,2022-07-04,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,9448819",94% have either purls (100%) or CPEs (94%),20,"0,992126",,20,0,,20,1,,15,"0,78740156",,100,127
goreleaser/goreleaser,goreleaser_Darwin_x86_64.tar.gz.sbom,Go,v1.10.0_goreleaser_Darwin_x86_64.tar.gz.sbom,2022-07-04,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,9448819",94% have either purls (100%) or CPEs (94%),20,"0,992126",,20,0,,20,1,,15,"0,78740156",,100,127
goreleaser/goreleaser,goreleaser_Linux_arm64.tar.gz.sbom,Go,v1.10.0_goreleaser_Linux_arm64.tar.gz.sbom,2022-07-04,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,9448819",94% have either purls (100%) or CPEs (94%),20,"0,992126",,20,0,,20,1,,15,"0,78740156",,100,127
goreleaser/goreleaser,goreleaser_Linux_armv7.tar.gz.sbom,Go,v1.10.0_goreleaser_Linux_armv7.tar.gz.sbom,2022-07-04,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,9448819",94% have either purls (100%) or CPEs (94%),20,"0,992126",,20,0,,20,1,,15,"0,78740156",,100,127
goreleaser/goreleaser,goreleaser_Linux_i386.tar.gz.sbom,Go,v1.10.0_goreleaser_Linux_i386.tar.gz.sbom,2022-07-04,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,9448819",94% have either purls (100%) or CPEs (94%),20,"0,992126",,20,0,,20,1,,15,"0,78740156",,100,127
goreleaser/goreleaser,goreleaser_Linux_x86_64.tar.gz.sbom,Go,v1.10.0_goreleaser_Linux_x86_64.tar.gz.sbom,2022-07-04,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,9448819",94% have either purls (100%) or CPEs (94%),20,"0,992126",,20,0,,20,1,,15,"0,78740156",,100,127
goreleaser/goreleaser,goreleaser_Windows_arm64.zip.sbom,Go,v1.10.0_goreleaser_Windows_arm64.zip.sbom,2022-07-04,syft-0.44.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,9457364",94% have either purls (100%) or CPEs (94%),20,"0,99224806",,20,0,,20,1,,15,"0,7875969",,100,129
